1 1 0 4 0.0972868

1 1 0 5 0.2081

1 1 0 6 0.239084

1 1 0 7 0.28131

1 1 1 1 0.482957

1 1 1 2 0.251836

1 1 1 3 0.392019

1 1 1 4 0.168767

1 1 1 5 0.318428

1 1 1 6 0.251836

1 1 1 7 0.392019

1 1 2 2 0.520212

1 1 2 3 0.322268

1 1 2 4 0.200578

1 1 2 5 0.238563

1 1 2 6 0.0971763

1 1 2 7 0.186423

1 1 3 3 0.43099

1 1 3 4 0.216851

1 1 3 5 0.350792

1 1 3 6 0.186423

1 1 3 7 0.318428

1 1 4 4 0.444518

1 1 4 5 0.279321

1 1 4 6 0.200578

1 1 4 7 0.216851

1 1 5 5 0.388704

1 1 5 6 0.238563

1 1 5 7 0.350792

1 1 6 6 0.520212

1 1 6 7 0.322268

1 1 7 7 0.43099

1 2 0 3 0.164482

1 2 0 4 0.0652154

1 2 0 5 0.121207

1 2 0 6 0.125918

1 2 0 7 0.151306

1 2 1 2 0.190437

1 2 1 3 0.231959

1 2 1 4 0.113456

1 2 1 5 0.185765

1 2 1 6 0.127779

1 2 1 7 0.202388

1 2 2 2 0.448161

1 2 2 3 0.253853

1 2 2 4 0.159258

1 2 2 5 0.186727

1 2 2 6 0.0655334

1 2 2 7 0.140092

1 2 3 3 0.28131

1 2 3 4 0.151306

1 2 3 5 0.225171

1 2 3 6 0.101156

1 2 3 7 0.185765

1 2 4 4 0.305026

1 2 4 5 0.186888

1 2 4 6 0.119448

1 2 4 7 0.140004

1 2 5 5 0.238563

1 2 5 6 0.126019

1 2 5 7 0.197101

1 2 6 6 0.255264

1 2 6 7 0.160135

1 2 7 7 0.216851

1 3 0 4 0.0851139

1 3 0 5 0.171617

1 3 0 6 0.190772

1 3 0 7 0.225171

1 3 1 3 0.337543

1 3 1 4 0.153966

1 3 1 5 0.273986

1 3 1 6 0.202388

1 3 1 7 0.318428

1 3 2 3 0.304363

1 3 2 4 0.190772

1 3 2 5 0.225171

1 3 2 6 0.0851139

1 3 2 7 0.171617

1 3 3 3 0.392019

1 3 3 4 0.202388

1 3 3 5 0.318428

1 3 3 6 0.153966

1 3 3 7 0.273986

1 3 4 4 0.417094

1 3 4 5 0.259435

1 3 4 6 0.174668

1 3 4 7 0.197101

1 3 5 5 0.350792

1 3 5 6 0.197101

1 3 5 7 0.301223

1 3 6 6 0.417094

1 3 6 7 0.259435

1 3 7 7 0.350792

1 4 0 5 0.0804141

1 4 0 6 0.0978983

1 4 0 7 0.101156

1 4 1 4 0.105127

1 4 1 5 0.141566

1 4 1 6 0.113456

1 4 1 7 0.153966

1 4 2 4 0.125027

1 4 2 5 0.121207

1 4 2 6 0.0511856

1 4 2 7 0.0909394

1 4 3 4 0.140092

1 4 3 5 0.171617

1 4 3 6 0.0909394

1 4 3 7 0.141566

1 4 4 4 0.328594

1 4 4 5 0.186743

1 4 4 6 0.125027

1 4 4 7 0.140092

1 4 5 5 0.2081

1 4 5 6 0.121207

1 4 5 7 0.171617

1 4 6 6 0.251235

1 4 6 7 0.151344

1 4 7 7 0.186423

1 5 0 6 0.167005

1 5 0 7 0.185765

1 5 1 5 0.235912

1 5 1 6 0.185765

1 5 1 7 0.273986

1 5 2 5 0.185765

1 5 2 6 0.0746441

1 5 2 7 0.141566

1 5 3 5 0.273986

1 5 3 6 0.141566

1 5 3 7 0.235912

1 5 4 5 0.243949

1 5 4 6 0.167005

1 5 4 7 0.185765

1 5 5 5 0.318428

1 5 5 6 0.185765

1 5 5 7 0.273986

1 5 6 6 0.397432

1 5 6 7 0.243949

1 5 7 7 0.318428

1 6 0 7 0.164482

1 6 1 6 0.190437

1 6 1 7 0.231959

1 6 2 6 0.0655334

1 6 2 7 0.101156

1 6 3 6 0.140092

1 6 3 7 0.185765

1 6 4 6 0.159258

1 6 4 7 0.151306

1 6 5 6 0.186727

1 6 5 7 0.225171

1 6 6 6 0.448161

1 6 6 7 0.253853

1 6 7 7 0.28131

1 7 1 7 0.337543

1 7 2 7 0.153966

1 7 3 7 0.273986

1 7 4 7 0.202388

1 7 5 7 0.318428

1 7 6 7 0.304363

1 7 7 7 0.392019

2 2 0 3 0.341333

2 2 0 4 0.141709

2 2 0 5 0.251235

2 2 0 6 0.24873

2 2 0 7 0.305026

2 2 1 3 0.498445

2 2 1 4 0.251235

2 2 1 5 0.397432

2 2 1 6 0.255264

2 2 1 7 0.417094

2 2 2 2 1.14015

2 2 2 3 0.611403

2 2 2 4 0.382946

2 2 2 5 0.448161

2 2 2 6 0.143539

2 2 2 7 0.328594

2 2 3 3 0.626371

2 2 3 4 0.341333

2 2 3 5 0.498445

2 2 3 6 0.205997

2 2 3 7 0.397432

2 2 4 4 0.675456

2 2 4 5 0.414019

2 2 4 6 0.24873

2 2 4 7 0.305026

2 2 5 5 0.520212

2 2 5 6 0.255264

2 2 5 7 0.417094

2 2 6 6 0.501699

2 2 6 7 0.319239

2 2 7 7 0.444518

2 3 0 4 0.0833165

2 3 0 5 0.151344

2 3 0 6 0.154425

2 3 0 7 0.186888

2 3 1 4 0.151344

2 3 1 5 0.243949

2 3 1 6 0.160135

2 3 1 7 0.259435

2 3 2 3 0.345153

2 3 2 4 0.216827

2 3 2 5 0.253853

2 3 2 6 0.0838586

2 3 2 7 0.186743

2 3 3 3 0.380329

2 3 3 4 0.205235

2 3 3 5 0.304363

2 3 3 6 0.127921

2 3 3 7 0.243949

2 3 4 4 0.414019

2 3 4 5 0.253299

2 3 4 6 0.154425

2 3 4 7 0.186888

2 3 5 5 0.322268

2 3 5 6 0.160135

2 3 5 7 0.259435

2 3 6 6 0.319239

2 3 6 7 0.201805

2 3 7 7 0.279321

2 4 0 5 0.0978983

2 4 0 6 0.108319

2 4 0 7 0.119448

2 4 1 5 0.167005

2 4 1 6 0.119448

2 4 1 7 0.174668

2 4 2 4 0.171904

2 4 2 5 0.170287

2 4 2 6 0.0636084

2 4 2 7 0.125027

2 4 3 4 0.170287

2 4 3 5 0.209691

2 4 3 6 0.0978983

2 4 3 7 0.167005

2 4 4 4 0.382946

2 4 4 5 0.216827

2 4 4 6 0.133815

2 4 4 7 0.159258

2 4 5 5 0.239084

2 4 5 6 0.125918

2 4 5 7 0.190772

2 4 6 6 0.24873

2 4 6 7 0.154425

2 4 7 7 0.200578

2 5 0 6 0.119448

2 5 0 7 0.140004

2 5 1 6 0.126019

2 5 1 7 0.197101

2 5 2 5 0.190437

2 5 2 6 0.0655334

2 5 2 7 0.140092

2 5 3 5 0.231959

2 5 3 6 0.101156

2 5 3 7 0.185765

2 5 4 5 0.205235

2 5 4 6 0.125918

2 5 4 7 0.151306

2 5 5 5 0.251836

2 5 5 6 0.127779

2 5 5 7 0.202388

2 5 6 6 0.255264

2 5 6 7 0.160135

2 5 7 7 0.216851

2 6 0 7 0.0652154

2 6 1 7 0.0851139

2 6 2 6 0.0306687

2 6 2 7 0.051375

2 6 3 6 0.051375

2 6 3 7 0.0746441

2 6 4 6 0.0636084

2 6 4 7 0.0652154

2 6 5 6 0.0655334

2 6 5 7 0.0851139

2 6 6 6 0.143539

2 6 6 7 0.0838586

2 6 7 7 0.0972868

2 7 2 7 0.105127

2 7 3 7 0.141566

2 7 4 7 0.113456

2 7 5 7 0.153966

2 7 6 7 0.127921

2 7 7 7 0.168767

3 3 0 4 0.0971763

3 3 0 5 0.186423

3 3 0 6 0.200578

3 3 0 7 0.238563

3 3 1 4 0.186423

3 3 1 5 0.318428

3 3 1 6 0.216851

3 3 1 7 0.350792

3 3 2 4 0.239084

3 3 2 5 0.28131

3 3 2 6 0.0972868

3 3 2 7 0.2081

3 3 3 3 0.482957

3 3 3 4 0.251836

3 3 3 5 0.392019

3 3 3 6 0.168767

3 3 3 7 0.318428

3 3 4 4 0.520212

3 3 4 5 0.322268

3 3 4 6 0.200578

3 3 4 7 0.238563

3 3 5 5 0.43099

3 3 5 6 0.216851

3 3 5 7 0.350792

3 3 6 6 0.444518

3 3 6 7 0.279321

3 3 7 7 0.388704

3 4 0 5 0.101156

3 4 0 6 0.119448

3 4 0 7 0.126019

3 4 1 5 0.185765

3 4 1 6 0.140004

3 4 1 7 0.197101

3 4 2 5 0.164482

3 4 2 6 0.0652154

3 4 2 7 0.121207

3 4 3 4 0.190437

3 4 3 5 0.231959

3 4 3 6 0.113456

3 4 3 7 0.185765

3 4 4 4 0.448161

3 4 4 5 0.253853

3 4 4 6 0.159258

3 4 4 7 0.186727

3 4 5 5 0.28131

3 4 5 6 0.151306

3 4 5 7 0.225171

3 4 6 6 0.305026

3 4 6 7 0.186888

3 4 7 7 0.238563

3 5 0 6 0.174668

3 5 0 7 0.197101

3 5 1 6 0.197101

3 5 1 7 0.301223

3 5 2 6 0.0851139

3 5 2 7 0.171617

3 5 3 5 0.337543

3 5 3 6 0.153966

3 5 3 7 0.273986

3 5 4 5 0.304363

3 5 4 6 0.190772

3 5 4 7 0.225171

3 5 5 5 0.392019

3 5 5 6 0.202388

3 5 5 7 0.318428

3 5 6 6 0.417094

3 5 6 7 0.259435

3 5 7 7 0.350792

3 6 0 7 0.121207

3 6 1 7 0.171617

3 6 2 7 0.0804141

3 6 3 6 0.105127

3 6 3 7 0.141566

3 6 4 6 0.125027

3 6 4 7 0.121207

3 6 5 6 0.140092

3 6 5 7 0.171617

3 6 6 6 0.328594

3 6 6 7 0.186743

3 6 7 7 0.2081

3 7 3 7 0.235912

3 7 4 7 0.185765

3 7 5 7 0.273986

3 7 6 7 0.243949

3 7 7 7 0.318428

4 4 0 5 0.205997

4 4 0 6 0.24873

4 4 0 7 0.255264

4 4 1 5 0.397432

4 4 1 6 0.305026

4 4 1 7 0.417094

4 4 2 5 0.341333

4 4 2 6 0.141709

4 4 2 7 0.251235

4 4 3 5 0.498445

4 4 3 6 0.251235

4 4 3 7 0.397432

4 4 4 4 1.14015

4 4 4 5 0.611403

4 4 4 6 0.382946

4 4 4 7 0.448161

4 4 5 5 0.626371

4 4 5 6 0.341333

4 4 5 7 0.498445

4 4 6 6 0.675456

4 4 6 7 0.414019

4 4 7 7 0.520212

4 5 0 6 0.154425

4 5 0 7 0.160135

4 5 1 6 0.186888

4 5 1 7 0.259435

4 5 2 6 0.0833165

4 5 2 7 0.151344

4 5 3 6 0.151344

4 5 3 7 0.243949

4 5 4 5 0.345153

4 5 4 6 0.216827

4 5 4 7 0.253853

4 5 5 5 0.380329

4 5 5 6 0.205235

4 5 5 7 0.304363

4 5 6 6 0.414019

4 5 6 7 0.253299

4 5 7 7 0.322268

4 6 0 7 0.125918

4 6 1 7 0.190772

4 6 2 7 0.0978983

4 6 3 7 0.167005

4 6 4 6 0.171904

4 6 4 7 0.170287

4 6 5 6 0.170287

4 6 5 7 0.209691

4 6 6 6 0.382946

4 6 6 7 0.216827

4 6 7 7 0.239084

4 7 4 7 0.190437

4 7 5 7 0.231959

4 7 6 7 0.205235

4 7 7 7 0.251836

5 5 0 6 0.200578

5 5 0 7 0.216851

5 5 1 6 0.238563

5 5 1 7 0.350792

5 5 2 6 0.0971763

5 5 2 7 0.186423

5 5 3 6 0.186423

5 5 3 7 0.318428

5 5 4 6 0.239084

5 5 4 7 0.28131

5 5 5 5 0.482957

5 5 5 6 0.251836

5 5 5 7 0.392019

5 5 6 6 0.520212

5 5 6 7 0.322268

5 5 7 7 0.43099

5 6 0 7 0.151306

5 6 1 7 0.225171

5 6 2 7 0.101156

5 6 3 7 0.185765

5 6 4 7 0.164482

5 6 5 6 0.190437

5 6 5 7 0.231959

5 6 6 6 0.448161

5 6 6 7 0.253853

5 6 7 7 0.28131

5 7 5 7 0.337543

5 7 6 7 0.304363

5 7 7 7 0.392019

6 6 0 7 0.341333

6 6 1 7 0.498445

6 6 2 7 0.205997

6 6 3 7 0.397432

6 6 4 7 0.341333

6 6 5 7 0.498445

6 6 6 6 1.14015

6 6 6 7 0.611403

6 6 7 7 0.626371

6 7 6 7 0.345153

6 7 7 7 0.380329

7 7 7 7 0.482957

